key,value,date
Crystal Stilts,0,2014-8
Crystal Stilts,0,2014-9
Crystal Stilts,0,2014-10
Crystal Stilts,0,2014-11
Crystal Stilts,0,2014-12
Neon Indian,0,2013-1
Neon Indian,1,2013-2
Neon Indian,1,2013-3
Neon Indian,0,2013-4
Neon Indian,0,2013-5
Neon Indian,0,2013-6
Neon Indian,0,2013-7
Neon Indian,5,2013-8
Neon Indian,4,2013-9
Neon Indian,2,2013-10
Neon Indian,13,2013-11
Neon Indian,0,2013-12
Neon Indian,0,2014-1
Neon Indian,2,2014-2
Neon Indian,3,2014-3
Neon Indian,18,2014-4
Neon Indian,5,2014-5
Neon Indian,0,2014-6
Neon Indian,2,2014-7
Neon Indian,3,2014-8
Neon Indian,0,2014-9
Neon Indian,4,2014-10
Neon Indian,1,2014-11
Neon Indian,1,2014-12
Arcade Fire,0,2013-1
Arcade Fire,0,2013-2
Arcade Fire,0,2013-3
Arcade Fire,0,2013-4
Arcade Fire,0,2013-5
Arcade Fire,0,2013-6
Arcade Fire,0,2013-7
Arcade Fire,2,2013-8
Arcade Fire,0,2013-9
Arcade Fire,6,2013-10
Arcade Fire,12,2013-11
Arcade Fire,0,2013-12
Arcade Fire,2,2014-1
Arcade Fire,7,2014-2
Arcade Fire,18,2014-3
Arcade Fire,0,2014-4
Arcade Fire,10,2014-5
Arcade Fire,3,2014-6
Arcade Fire,0,2014-7
Arcade Fire,0,2014-8
Arcade Fire,3,2014-9
Arcade Fire,0,2014-10
Arcade Fire,0,2014-11
Arcade Fire,0,2014-12
Radiohead,0,2013-1
Radiohead,4,2013-2
Radiohead,1,2013-3
Radiohead,0,2013-4
Radiohead,0,2013-5
Radiohead,0,2013-6
Radiohead,0,2013-7
Radiohead,0,2013-8
Radiohead,0,2013-9
Radiohead,0,2013-10
Radiohead,0,2013-11
Radiohead,0,2013-12
Radiohead,2,2014-1
Radiohead,2,2014-2
Radiohead,7,2014-3
Radiohead,8,2014-4
Radiohead,12,2014-5
Radiohead,4,2014-6
Radiohead,12,2014-7
Radiohead,8,2014-8
Radiohead,0,2014-9
Radiohead,0,2014-10
Radiohead,0,2014-11
Radiohead,0,2014-12
Wild Nothing,2,2013-1
Wild Nothing,1,2013-2
Wild Nothing,1,2013-3
Wild Nothing,0,2013-4
Wild Nothing,0,2013-5
Wild Nothing,0,2013-6
Wild Nothing,0,2013-7
Wild Nothing,3,2013-8
Wild Nothing,0,2013-9
Wild Nothing,0,2013-10
Wild Nothing,1,2013-11
Wild Nothing,0,2013-12
Wild Nothing,3,2014-1
Wild Nothing,24,2014-2
Wild Nothing,5,2014-3
Wild Nothing,0,2014-4
Wild Nothing,3,2014-5
Wild Nothing,0,2014-6
Wild Nothing,9,2014-7
Wild Nothing,8,2014-8
Wild Nothing,0,2014-9
Wild Nothing,0,2014-10
Wild Nothing,0,2014-11
Wild Nothing,0,2014-12
Yo La Tengo,0,2013-1
Yo La Tengo,0,2013-2
Yo La Tengo,1,2013-3
Yo La Tengo,0,2013-4
Yo La Tengo,0,2013-5
Yo La Tengo,0,2013-6
Yo La Tengo,0,2013-7
Yo La Tengo,0,2013-8
Yo La Tengo,0,2013-9
Yo La Tengo,0,2013-10
Yo La Tengo,0,2013-11
Yo La Tengo,0,2013-12
Yo La Tengo,0,2014-1
Yo La Tengo,0,2014-2
Yo La Tengo,0,2014-3
Yo La Tengo,0,2014-4
Yo La Tengo,0,2014-5
Yo La Tengo,0,2014-6
Yo La Tengo,0,2014-7
Yo La Tengo,0,2014-8
Yo La Tengo,0,2014-9
Yo La Tengo,0,2014-10
Yo La Tengo,0,2014-11
Yo La Tengo,57,2014-12
The Kinks,0,2013-1
The Kinks,0,2013-2
The Kinks,0,2013-3
The Kinks,0,2013-4
The Kinks,0,2013-5
The Kinks,0,2013-6
The Kinks,0,2013-7
The Kinks,57,2013-8
The Kinks,0,2013-9
The Kinks,0,2013-10
The Kinks,0,2013-11
The Kinks,0,2013-12
The Kinks,2,2014-1
The Kinks,0,2014-2
The Kinks,0,2014-3
The Kinks,0,2014-4
The Kinks,0,2014-5
The Kinks,0,2014-6
The Kinks,0,2014-7
The Kinks,0,2014-8
The Kinks,0,2014-9
The Kinks,0,2014-10
The Kinks,0,2014-11
The Kinks,0,2014-12
Metric,0,2013-1
Metric,2,2013-2
Metric,0,2013-3
Metric,0,2013-4
Metric,0,2013-5
Metric,28,2013-6
Metric,1,2013-7
Metric,1,2013-8
Metric,1,2013-9
Metric,0,2013-10
Metric,5,2013-11
Metric,0,2013-12
Metric,1,2014-1
Metric,12,2014-2
Metric,7,2014-3
Metric,0,2014-4
Metric,0,2014-5
Metric,0,2014-6
Metric,0,2014-7
Metric,0,2014-8
Metric,1,2014-9
Metric,0,2014-10
Metric,0,2014-11
Metric,0,2014-12
Foxygen,0,2013-1
Foxygen,0,2013-2
Foxygen,2,2013-3
Foxygen,0,2013-4
Foxygen,0,2013-5
Foxygen,0,2013-6
Foxygen,0,2013-7
Foxygen,0,2013-8
Foxygen,0,2013-9
Foxygen,0,2013-10
Foxygen,0,2013-11
Foxygen,0,2013-12
Foxygen,0,2014-1
Foxygen,0,2014-2
Foxygen,0,2014-3
Foxygen,0,2014-4
Foxygen,0,2014-5
Foxygen,0,2014-6
Foxygen,0,2014-7
Foxygen,0,2014-8
Foxygen,0,2014-9
Foxygen,0,2014-10
Foxygen,38,2014-11
Foxygen,12,2014-12
Belle and Sebastian,0,2013-1
Belle and Sebastian,0,2013-2
Belle and Sebastian,2,2013-3
Belle and Sebastian,0,2013-4
Belle and Sebastian,0,2013-5
Belle and Sebastian,3,2013-6
Belle and Sebastian,3,2013-7
Belle and Sebastian,5,2013-8
Belle and Sebastian,5,2013-9
Belle and Sebastian,0,2013-10
Belle and Sebastian,0,2013-11
Belle and Sebastian,0,2013-12
Belle and Sebastian,13,2014-1
Belle and Sebastian,7,2014-2
Belle and Sebastian,3,2014-3
Belle and Sebastian,0,2014-4
Belle and Sebastian,6,2014-5
Belle and Sebastian,0,2014-6
Belle and Sebastian,0,2014-7
Belle and Sebastian,1,2014-8
Belle and Sebastian,5,2014-9
Belle and Sebastian,1,2014-10
Belle and Sebastian,0,2014-11
Belle and Sebastian,0,2014-12
Caribou,0,2013-1
Caribou,0,2013-2
Caribou,0,2013-3
Caribou,0,2013-4
Caribou,0,2013-5
Caribou,0,2013-6
Caribou,0,2013-7
Caribou,0,2013-8
Caribou,0,2013-9
Caribou,0,2013-10
Caribou,0,2013-11
Caribou,0,2013-12
Caribou,0,2014-1
Caribou,0,2014-2
Caribou,0,2014-3
Caribou,0,2014-4
Caribou,0,2014-5
Caribou,0,2014-6
Caribou,0,2014-7
Caribou,10,2014-8
Caribou,0,2014-9
Caribou,25,2014-10
Caribou,1,2014-11
Caribou,13,2014-12
The Decemberists,0,2013-1
The Decemberists,0,2013-2
The Decemberists,0,2013-3
The Decemberists,0,2013-4
The Decemberists,3,2013-5
The Decemberists,0,2013-6
The Decemberists,0,2013-7
The Decemberists,0,2013-8
The Decemberists,0,2013-9
The Decemberists,0,2013-10
The Decemberists,3,2013-11
The Decemberists,0,2013-12
The Decemberists,0,2014-1
The Decemberists,16,2014-2
The Decemberists,1,2014-3
The Decemberists,13,2014-4
The Decemberists,0,2014-5
The Decemberists,6,2014-6
The Decemberists,0,2014-7
The Decemberists,0,2014-8
The Decemberists,0,2014-9
The Decemberists,0,2014-10
The Decemberists,0,2014-11
The Decemberists,9,2014-12
Yeah Yeah Yeahs,2,2013-1
Yeah Yeah Yeahs,0,2013-2
Yeah Yeah Yeahs,0,2013-3
Yeah Yeah Yeahs,5,2013-4
Yeah Yeah Yeahs,0,2013-5
Yeah Yeah Yeahs,11,2013-6
Yeah Yeah Yeahs,2,2013-7
Yeah Yeah Yeahs,0,2013-8
Yeah Yeah Yeahs,0,2013-9
Yeah Yeah Yeahs,0,2013-10
Yeah Yeah Yeahs,2,2013-11
Yeah Yeah Yeahs,0,2013-12
Yeah Yeah Yeahs,2,2014-1
Yeah Yeah Yeahs,9,2014-2
Yeah Yeah Yeahs,4,2014-3
Yeah Yeah Yeahs,0,2014-4
Yeah Yeah Yeahs,8,2014-5
Yeah Yeah Yeahs,0,2014-6
Yeah Yeah Yeahs,2,2014-7
Yeah Yeah Yeahs,2,2014-8
Yeah Yeah Yeahs,0,2014-9
Yeah Yeah Yeahs,0,2014-10
Yeah Yeah Yeahs,0,2014-11
Yeah Yeah Yeahs,0,2014-12
Passion Pit,12,2013-1
Passion Pit,3,2013-2
Passion Pit,1,2013-3
Passion Pit,0,2013-4
Passion Pit,0,2013-5
Passion Pit,0,2013-6
Passion Pit,0,2013-7
Passion Pit,0,2013-8
Passion Pit,7,2013-9
Passion Pit,0,2013-10
Passion Pit,2,2013-11
Passion Pit,0,2013-12
Passion Pit,1,2014-1
Passion Pit,0,2014-2
Passion Pit,4,2014-3
Passion Pit,1,2014-4
Passion Pit,0,2014-5
Passion Pit,0,2014-6
Passion Pit,0,2014-7
Passion Pit,1,2014-8
Passion Pit,2,2014-9
Passion Pit,15,2014-10
Passion Pit,0,2014-11
Passion Pit,0,2014-12
Gold Panda,0,2013-1
Gold Panda,0,2013-2
Gold Panda,0,2013-3
Gold Panda,0,2013-4
Gold Panda,0,2013-5
Gold Panda,29,2013-6
Gold Panda,0,2013-7
Gold Panda,1,2013-8
Gold Panda,10,2013-9
Gold Panda,3,2013-10
Gold Panda,0,2013-11
Gold Panda,0,2013-12
Gold Panda,1,2014-1
Gold Panda,0,2014-2
Gold Panda,0,2014-3
Gold Panda,0,2014-4
Gold Panda,0,2014-5
Gold Panda,0,2014-6
Gold Panda,1,2014-7
Gold Panda,1,2014-8
Gold Panda,0,2014-9
Gold Panda,0,2014-10
Gold Panda,0,2014-11
Gold Panda,0,2014-12
Toro y Moi,12,2013-1
Toro y Moi,3,2013-2
Toro y Moi,0,2013-3
Toro y Moi,0,2013-4
Toro y Moi,0,2013-5
Toro y Moi,13,2013-6
Toro y Moi,0,2013-7
Toro y Moi,8,2013-8
Toro y Moi,0,2013-9
Toro y Moi,0,2013-10
Toro y Moi,0,2013-11
Toro y Moi,0,2013-12
Toro y Moi,2,2014-1
Toro y Moi,0,2014-2
Toro y Moi,1,2014-3
Toro y Moi,8,2014-4
Toro y Moi,0,2014-5
Toro y Moi,0,2014-6
Toro y Moi,0,2014-7
Toro y Moi,0,2014-8
Toro y Moi,0,2014-9
Toro y Moi,0,2014-10
Toro y Moi,0,2014-11
Toro y Moi,0,2014-12
Bon Iver,0,2013-1
Bon Iver,0,2013-2
Bon Iver,0,2013-3
Bon Iver,0,2013-4
Bon Iver,0,2013-5
Bon Iver,0,2013-6
Bon Iver,0,2013-7
Bon Iver,0,2013-8
Bon Iver,0,2013-9
Bon Iver,0,2013-10
Bon Iver,13,2013-11
Bon Iver,0,2013-12
Bon Iver,0,2014-1
Bon Iver,1,2014-2
Bon Iver,9,2014-3
Bon Iver,0,2014-4
Bon Iver,18,2014-5
Bon Iver,0,2014-6
Bon Iver,0,2014-7
Bon Iver,5,2014-8
Bon Iver,0,2014-9
Bon Iver,1,2014-10
Bon Iver,0,2014-11
Bon Iver,0,2014-12
Primal Scream,0,2013-1
Primal Scream,0,2013-2
Primal Scream,0,2013-3
Primal Scream,0,2013-4
Primal Scream,0,2013-5
Primal Scream,0,2013-6
Primal Scream,0,2013-7
Primal Scream,0,2013-8
Primal Scream,0,2013-9
Primal Scream,0,2013-10
Primal Scream,0,2013-11
Primal Scream,31,2013-12
Primal Scream,10,2014-1
Primal Scream,5,2014-2
Primal Scream,0,2014-3
Primal Scream,0,2014-4
Primal Scream,0,2014-5
Primal Scream,0,2014-6
Primal Scream,0,2014-7
Primal Scream,0,2014-8
Primal Scream,0,2014-9
Primal Scream,0,2014-10
Primal Scream,0,2014-11
Primal Scream,0,2014-12
Phantogram,0,2013-1
Phantogram,0,2013-2
Phantogram,3,2013-3
Phantogram,1,2013-4
Phantogram,0,2013-5
Phantogram,0,2013-6
Phantogram,0,2013-7
Phantogram,2,2013-8
Phantogram,0,2013-9
Phantogram,0,2013-10
Phantogram,0,2013-11
Phantogram,0,2013-12
Phantogram,0,2014-1
Phantogram,0,2014-2
Phantogram,5,2014-3
Phantogram,8,2014-4
Phantogram,0,2014-5
Phantogram,0,2014-6
Phantogram,3,2014-7
Phantogram,15,2014-8
Phantogram,0,2014-9
Phantogram,2,2014-10
Phantogram,1,2014-11
Phantogram,1,2014-12
Vicky Cryer,0,2013-1
Vicky Cryer,0,2013-2
Vicky Cryer,0,2013-3
Vicky Cryer,42,2013-4
Vicky Cryer,2,2013-5
Vicky Cryer,0,2013-6
Vicky Cryer,0,2013-7
Vicky Cryer,0,2013-8
Vicky Cryer,0,2013-9
Vicky Cryer,0,2013-10
Vicky Cryer,1,2013-11
Vicky Cryer,0,2013-12
Vicky Cryer,0,2014-1
Vicky Cryer,0,2014-2
Vicky Cryer,0,2014-3
Vicky Cryer,0,2014-4
Vicky Cryer,0,2014-5
Vicky Cryer,0,2014-6
Vicky Cryer,0,2014-7
Vicky Cryer,0,2014-8
Vicky Cryer,0,2014-9
Vicky Cryer,0,2014-10
Vicky Cryer,0,2014-11
Vicky Cryer,0,2014-12
The Presets,0,2013-1
The Presets,0,2013-2
The Presets,0,2013-3
The Presets,0,2013-4
The Presets,0,2013-5
The Presets,0,2013-6
The Presets,0,2013-7
The Presets,0,2013-8
The Presets,0,2013-9
The Presets,0,2013-10
The Presets,0,2013-11
The Presets,0,2013-12
The Presets,0,2014-1
The Presets,0,2014-2
The Presets,0,2014-3
The Presets,0,2014-4
The Presets,0,2014-5
The Presets,0,2014-6
The Presets,0,2014-7
The Presets,0,2014-8
The Presets,9,2014-9
The Presets,19,2014-10
The Presets,5,2014-11
The Presets,10,2014-12
Lykke Li,0,2013-1
Lykke Li,0,2013-2
Lykke Li,0,2013-3
Lykke Li,0,2013-4
Lykke Li,0,2013-5
Lykke Li,0,2013-6
Lykke Li,0,2013-7
Lykke Li,0,2013-8
Lykke Li,0,2013-9
Lykke Li,0,2013-10
Lykke Li,0,2013-11
Lykke Li,0,2013-12
Lykke Li,0,2014-1
Lykke Li,0,2014-2
Lykke Li,0,2014-3
Lykke Li,0,2014-4
Lykke Li,13,2014-5
Lykke Li,14,2014-6
Lykke Li,5,2014-7
Lykke Li,7,2014-8
Lykke Li,2,2014-9
Lykke Li,0,2014-10
Lykke Li,1,2014-11
Lykke Li,0,2014-12
Franz Ferdinand,12,2013-1
Franz Ferdinand,0,2013-2
Franz Ferdinand,0,2013-3
Franz Ferdinand,0,2013-4
Franz Ferdinand,0,2013-5
Franz Ferdinand,1,2013-6
Franz Ferdinand,11,2013-7
Franz Ferdinand,0,2013-8
Franz Ferdinand,10,2013-9
Franz Ferdinand,0,2013-10
Franz Ferdinand,1,2013-11
Franz Ferdinand,0,2013-12
Franz Ferdinand,0,2014-1
Franz Ferdinand,2,2014-2
Franz Ferdinand,5,2014-3
Franz Ferdinand,0,2014-4
Franz Ferdinand,0,2014-5
Franz Ferdinand,0,2014-6
Franz Ferdinand,0,2014-7
Franz Ferdinand,0,2014-8
Franz Ferdinand,0,2014-9
Franz Ferdinand,0,2014-10
Franz Ferdinand,0,2014-11
Franz Ferdinand,0,2014-12
Panda Bear,0,2013-1
Panda Bear,0,2013-2
Panda Bear,0,2013-3
Panda Bear,0,2013-4
Panda Bear,0,2013-5
Panda Bear,0,2013-6
Panda Bear,0,2013-7
Panda Bear,0,2013-8
Panda Bear,0,2013-9
Panda Bear,0,2013-10
Panda Bear,0,2013-11
Panda Bear,0,2013-12
Panda Bear,0,2014-1
Panda Bear,0,2014-2
Panda Bear,17,2014-3
Panda Bear,0,2014-4
Panda Bear,3,2014-5
Panda Bear,0,2014-6
Panda Bear,5,2014-7
Panda Bear,3,2014-8
Panda Bear,0,2014-9
Panda Bear,4,2014-10
Panda Bear,0,2014-11
Panda Bear,0,2014-12
Crystal Castles,4,2013-1
Crystal Castles,2,2013-2
Crystal Castles,0,2013-3
Crystal Castles,0,2013-4
Crystal Castles,0,2013-5
Crystal Castles,0,2013-6
Crystal Castles,0,2013-7
Crystal Castles,0,2013-8
Crystal Castles,0,2013-9
Crystal Castles,0,2013-10
Crystal Castles,0,2013-11
Crystal Castles,0,2013-12
Crystal Castles,0,2014-1
Crystal Castles,4,2014-2
Crystal Castles,5,2014-3
Crystal Castles,0,2014-4
Crystal Castles,0,2014-5
Crystal Castles,0,2014-6
Crystal Castles,7,2014-7
Crystal Castles,8,2014-8
Crystal Castles,1,2014-9
Crystal Castles,2,2014-10
Crystal Castles,1,2014-11
Crystal Castles,6,2014-12
Hot Chip,0,2013-1
Hot Chip,0,2013-2
Hot Chip,0,2013-3
Hot Chip,0,2013-4
Hot Chip,0,2013-5
Hot Chip,4,2013-6
Hot Chip,0,2013-7
Hot Chip,0,2013-8
Hot Chip,0,2013-9
Hot Chip,0,2013-10
Hot Chip,0,2013-11
Hot Chip,0,2013-12
Hot Chip,1,2014-1
Hot Chip,0,2014-2
Hot Chip,0,2014-3
Hot Chip,5,2014-4
Hot Chip,6,2014-5
Hot Chip,0,2014-6
Hot Chip,10,2014-7
Hot Chip,0,2014-8
Hot Chip,1,2014-9
Hot Chip,10,2014-10
Hot Chip,1,2014-11
Hot Chip,0,2014-12
Daft Punk,0,2013-1
Daft Punk,1,2013-2
Daft Punk,1,2013-3
Daft Punk,4,2013-4
Daft Punk,19,2013-5
Daft Punk,3,2013-6
Daft Punk,7,2013-7
Daft Punk,0,2013-8
Daft Punk,0,2013-9
Daft Punk,0,2013-10
Daft Punk,0,2013-11
Daft Punk,0,2013-12
Daft Punk,0,2014-1
Daft Punk,0,2014-2
Daft Punk,0,2014-3
Daft Punk,3,2014-4
Daft Punk,0,2014-5
Daft Punk,0,2014-6
Daft Punk,0,2014-7
Daft Punk,0,2014-8
Daft Punk,0,2014-9
Daft Punk,0,2014-10
Daft Punk,0,2014-11
Daft Punk,0,2014-12
White Denim,6,2013-1
White Denim,5,2013-2
White Denim,2,2013-3
White Denim,10,2013-4
White Denim,0,2013-5
White Denim,0,2013-6
White Denim,0,2013-7
White Denim,0,2013-8
White Denim,0,2013-9
White Denim,0,2013-10
White Denim,3,2013-11
White Denim,0,2013-12
White Denim,11,2014-1
White Denim,0,2014-2
White Denim,0,2014-3
White Denim,0,2014-4
White Denim,0,2014-5
White Denim,0,2014-6
White Denim,0,2014-7
White Denim,0,2014-8
White Denim,0,2014-9
White Denim,0,2014-10
White Denim,0,2014-11
White Denim,0,2014-12
Neil Young,0,2013-1
Neil Young,0,2013-2
Neil Young,0,2013-3
Neil Young,0,2013-4
Neil Young,0,2013-5
Neil Young,0,2013-6
Neil Young,0,2013-7
Neil Young,0,2013-8
Neil Young,0,2013-9
Neil Young,0,2013-10
Neil Young,0,2013-11
Neil Young,0,2013-12
Neil Young,0,2014-1
Neil Young,0,2014-2
Neil Young,15,2014-3
Neil Young,4,2014-4
Neil Young,5,2014-5
Neil Young,0,2014-6
Neil Young,0,2014-7
Neil Young,4,2014-8
Neil Young,0,2014-9
Neil Young,9,2014-10
Neil Young,0,2014-11
Neil Young,0,2014-12
Beck,0,2013-1
Beck,0,2013-2
Beck,0,2013-3
Beck,0,2013-4
Beck,0,2013-5
Beck,0,2013-6
Beck,0,2013-7
Beck,0,2013-8
Beck,0,2013-9
Beck,0,2013-10
Beck,0,2013-11
Beck,0,2013-12
Beck,0,2014-1
Beck,8,2014-2
Beck,8,2014-3
Beck,6,2014-4
Beck,0,2014-5
Beck,0,2014-6
Beck,0,2014-7
Beck,4,2014-8
Beck,1,2014-9
Beck,10,2014-10
Beck,0,2014-11
Beck,0,2014-12
Here We Go Magic,0,2013-1
Here We Go Magic,0,2013-2
Here We Go Magic,0,2013-3
Here We Go Magic,0,2013-4
Here We Go Magic,0,2013-5
Here We Go Magic,0,2013-6
Here We Go Magic,0,2013-7
Here We Go Magic,1,2013-8
Here We Go Magic,0,2013-9
Here We Go Magic,0,2013-10
Here We Go Magic,0,2013-11
Here We Go Magic,0,2013-12
Here We Go Magic,0,2014-1
Here We Go Magic,0,2014-2
Here We Go Magic,0,2014-3
Here We Go Magic,3,2014-4
Here We Go Magic,0,2014-5
Here We Go Magic,0,2014-6
Here We Go Magic,2,2014-7
Here We Go Magic,9,2014-8
Here We Go Magic,0,2014-9
Here We Go Magic,9,2014-10
Here We Go Magic,0,2014-11
Here We Go Magic,0,2014-12
Yelle,0,2013-1
Yelle,0,2013-2
Yelle,0,2013-3
Yelle,0,2013-4
Yelle,0,2013-5
Yelle,0,2013-6
Yelle,0,2013-7
Yelle,0,2013-8
Yelle,0,2013-9
Yelle,0,2013-10
Yelle,0,2013-11
Yelle,0,2013-12
Yelle,0,2014-1
Yelle,0,2014-2
Yelle,0,2014-3
Yelle,0,2014-4
Yelle,0,2014-5
Yelle,0,2014-6
Yelle,0,2014-7
Yelle,0,2014-8
Yelle,0,2014-9
Yelle,0,2014-10
Yelle,0,2014-11
Yelle,5,2014-12
The Dodos,1,2013-1
The Dodos,0,2013-2
The Dodos,0,2013-3
The Dodos,0,2013-4
The Dodos,0,2013-5
The Dodos,0,2013-6
The Dodos,0,2013-7
The Dodos,1,2013-8
The Dodos,0,2013-9
The Dodos,0,2013-10
The Dodos,0,2013-11
The Dodos,0,2013-12
The Dodos,0,2014-1
The Dodos,0,2014-2
The Dodos,0,2014-3
The Dodos,0,2014-4
The Dodos,0,2014-5
The Dodos,0,2014-6
The Dodos,5,2014-7
The Dodos,14,2014-8
The Dodos,5,2014-9
The Dodos,0,2014-10
The Dodos,0,2014-11
The Dodos,0,2014-12
Kurt Vile,0,2013-1
Kurt Vile,1,2013-2
Kurt Vile,1,2013-3
Kurt Vile,0,2013-4
Kurt Vile,0,2013-5
Kurt Vile,0,2013-6
Kurt Vile,0,2013-7
Kurt Vile,1,2013-8
Kurt Vile,0,2013-9
Kurt Vile,0,2013-10
Kurt Vile,0,2013-11
Kurt Vile,2,2013-12
Kurt Vile,1,2014-1
Kurt Vile,5,2014-2
Kurt Vile,3,2014-3
Kurt Vile,2,2014-4
Kurt Vile,0,2014-5
Kurt Vile,0,2014-6
Kurt Vile,8,2014-7
Kurt Vile,0,2014-8
Kurt Vile,0,2014-9
Kurt Vile,7,2014-10
Kurt Vile,0,2014-11
Kurt Vile,0,2014-12
The Shins,0,2013-1
The Shins,1,2013-2
The Shins,0,2013-3
The Shins,0,2013-4
The Shins,0,2013-5
The Shins,0,2013-6
The Shins,11,2013-7
The Shins,4,2013-8
The Shins,0,2013-9
The Shins,0,2013-10
The Shins,0,2013-11
The Shins,0,2013-12
The Shins,3,2014-1
The Shins,9,2014-2
The Shins,0,2014-3
The Shins,0,2014-4
The Shins,0,2014-5
The Shins,0,2014-6
The Shins,0,2014-7
The Shins,0,2014-8
The Shins,2,2014-9
The Shins,0,2014-10
The Shins,0,2014-11
The Shins,0,2014-12
Quilt,0,2013-1
Quilt,0,2013-2
Quilt,0,2013-3
Quilt,0,2013-4
Quilt,0,2013-5
Quilt,0,2013-6
Quilt,0,2013-7
Quilt,0,2013-8
Quilt,0,2013-9
Quilt,0,2013-10
Quilt,0,2013-11
Quilt,0,2013-12
Quilt,0,2014-1
Quilt,11,2014-2
Quilt,19,2014-3
Quilt,0,2014-4
Quilt,0,2014-5
Quilt,0,2014-6
Quilt,0,2014-7
Quilt,0,2014-8
Quilt,0,2014-9
Quilt,0,2014-10
Quilt,0,2014-11
Quilt,0,2014-12
Daughter,0,2013-1
Daughter,0,2013-2
Daughter,0,2013-3
Daughter,0,2013-4
Daughter,0,2013-5
Daughter,18,2013-6
Daughter,0,2013-7
Daughter,2,2013-8
Daughter,0,2013-9
Daughter,0,2013-10
Daughter,0,2013-11
Daughter,0,2013-12
Daughter,0,2014-1
Daughter,0,2014-2
Daughter,0,2014-3
Daughter,0,2014-4
Daughter,10,2014-5
Daughter,0,2014-6
Daughter,0,2014-7
Daughter,0,2014-8
Daughter,0,2014-9
Daughter,0,2014-10
Daughter,0,2014-11
Daughter,0,2014-12
The White Stripes,0,2013-1
The White Stripes,0,2013-2
The White Stripes,0,2013-3
The White Stripes,0,2013-4
The White Stripes,0,2013-5
The White Stripes,0,2013-6
The White Stripes,0,2013-7
The White Stripes,0,2013-8
The White Stripes,0,2013-9
The White Stripes,0,2013-10
The White Stripes,0,2013-11
The White Stripes,0,2013-12
The White Stripes,7,2014-1
The White Stripes,4,2014-2
The White Stripes,4,2014-3
The White Stripes,0,2014-4
The White Stripes,0,2014-5
The White Stripes,0,2014-6
The White Stripes,0,2014-7
The White Stripes,14,2014-8
The White Stripes,0,2014-9
The White Stripes,0,2014-10
The White Stripes,0,2014-11
The White Stripes,0,2014-12
The Temper Trap,0,2013-1
The Temper Trap,0,2013-2
The Temper Trap,0,2013-3
The Temper Trap,0,2013-4
The Temper Trap,0,2013-5
The Temper Trap,7,2013-6
The Temper Trap,4,2013-7
The Temper Trap,6,2013-8
The Temper Trap,1,2013-9
The Temper Trap,0,2013-10
The Temper Trap,1,2013-11
The Temper Trap,0,2013-12
The Temper Trap,2,2014-1
The Temper Trap,4,2014-2
The Temper Trap,1,2014-3
The Temper Trap,2,2014-4
The Temper Trap,0,2014-5
The Temper Trap,0,2014-6
The Temper Trap,0,2014-7
The Temper Trap,0,2014-8
The Temper Trap,0,2014-9
The Temper Trap,0,2014-10
The Temper Trap,0,2014-11
The Temper Trap,0,2014-12
Circulatory System,0,2013-1
Circulatory System,0,2013-2
Circulatory System,0,2013-3
Circulatory System,0,2013-4
Circulatory System,0,2013-5
Circulatory System,0,2013-6
Circulatory System,0,2013-7
Circulatory System,0,2013-8
Circulatory System,0,2013-9
Circulatory System,0,2013-10
Circulatory System,0,2013-11
Circulatory System,0,2013-12
Circulatory System,0,2014-1
Circulatory System,0,2014-2
Circulatory System,0,2014-3
Circulatory System,0,2014-4
Circulatory System,0,2014-5
Circulatory System,0,2014-6
Circulatory System,0,2014-7
Circulatory System,0,2014-8
Circulatory System,0,2014-9
Circulatory System,0,2014-10
Circulatory System,0,2014-11
Circulatory System,0,2014-12
Modest Mouse,0,2013-1
Modest Mouse,0,2013-2
Modest Mouse,0,2013-3
Modest Mouse,0,2013-4
Modest Mouse,0,2013-5
Modest Mouse,0,2013-6
Modest Mouse,0,2013-7
Modest Mouse,0,2013-8
Modest Mouse,0,2013-9
Modest Mouse,0,2013-10
Modest Mouse,0,2013-11
Modest Mouse,0,2013-12
Modest Mouse,0,2014-1
Modest Mouse,0,2014-2
Modest Mouse,0,2014-3
Modest Mouse,0,2014-4
Modest Mouse,0,2014-5
Modest Mouse,0,2014-6
Modest Mouse,10,2014-7
Modest Mouse,0,2014-8
Modest Mouse,1,2014-9
Modest Mouse,0,2014-10
Modest Mouse,0,2014-11
Modest Mouse,12,2014-12
Foals,0,2013-1
Foals,0,2013-2
Foals,0,2013-3
Foals,0,2013-4
Foals,0,2013-5
Foals,0,2013-6
Foals,0,2013-7
Foals,0,2013-8
Foals,0,2013-9
Foals,0,2013-10
Foals,0,2013-11
Foals,0,2013-12
Foals,0,2014-1
Foals,0,2014-2
Foals,28,2014-3
Foals,0,2014-4
Foals,0,2014-5
Foals,0,2014-6
Foals,0,2014-7
Foals,0,2014-8
Foals,0,2014-9
Foals,0,2014-10
Foals,0,2014-11
Foals,0,2014-12
Braids,0,2013-1
Braids,0,2013-2
Braids,0,2013-3
Braids,0,2013-4
Braids,0,2013-5
Braids,0,2013-6
Braids,0,2013-7
Braids,0,2013-8
Braids,0,2013-9
Braids,0,2013-10
Braids,0,2013-11
Braids,0,2013-12
Braids,0,2014-1
Braids,0,2014-2
Braids,0,2014-3
Braids,0,2014-4
Braids,0,2014-5
Braids,0,2014-6
Braids,0,2014-7
